,Age,Gender,Profession,Income,Job_Sat
667,41,Male,Office_Job,54933.34763,2
668,26,Male,Manual_Labor,21962.42471,3
669,49,Female,Finance,503612.6586,2
670,35,Female,Manual_Labor,17788.69872,2
671,22,Female,Manual_Labor,15347.54032,1
672,42,Male,Office_Job,52233.3821,0
673,56,Male,Manual_Labor,15311.05255,2
674,24,Male,RichDaddy,1002558.982,1
675,31,Female,Office_Job,52146.49802,1
676,20,Female,Unemployed,901.586823,5
677,25,Male,Manual_Labor,8316.495697,2
678,25,Male,Office_Job,36433.25135,5
679,43,Male,Finance,497112.5576,3
680,57,Female,Unemployed,0,1
681,40,Male,Manual_Labor,12056.52303,4
682,55,Male,Office_Job,53608.67116,0
683,60,Female,Office_Job,45034.96502,3
684,40,Male,Office_Job,46083.41128,4
685,46,Female,Office_Job,50112.048,3
686,37,Female,Manual_Labor,15356.66837,1
687,42,Male,Unemployed,10172.39054,3
688,35,Male,Unemployed,6120.215839,1
689,44,Male,Office_Job,52170.51529,3
690,33,Male,Manual_Labor,15643.04051,5
691,56,Female,Office_Job,52199.73554,4
692,46,Female,Office_Job,42960.91374,2
693,31,Female,Unemployed,0,3
694,40,Female,Unemployed,2404.402172,2
695,59,Female,Unemployed,0,2
696,49,Female,Office_Job,53156.8439,0
697,48,Male,Manual_Labor,7345.701243,4
698,38,Female,Manual_Labor,10530.95289,4
699,51,Female,Finance,505458.9271,3
700,41,Male,Unemployed,2537.790471,4
701,45,Male,Finance,498511.7444,5
702,45,Male,Manual_Labor,11049.68687,2
703,21,Female,Office_Job,48599.28614,2
704,56,Female,Unemployed,0,4
705,19,Male,Office_Job,46893.34422,0
706,23,Male,Unemployed,0,0
707,35,Female,Manual_Labor,21380.03103,0
708,49,Female,Unemployed,0,1
709,44,Female,Manual_Labor,8433.130205,5
710,30,Female,Office_Job,46417.48401,3
711,51,Male,Office_Job,50970.32339,1
712,41,Male,Manual_Labor,12826.98113,5
713,46,Female,Unemployed,4402.761039,2
714,56,Female,Unemployed,2179.075627,4
715,28,Male,Office_Job,54770.27945,4
716,45,Female,Office_Job,46872.68913,0
717,20,Male,Unemployed,2263.444592,0
718,22,Male,Finance,508358.0767,2
719,44,Female,Finance,500610.1619,1
720,27,Male,Office_Job,48426.96822,0
721,19,Male,Unemployed,0,3
722,53,Male,Manual_Labor,12719.68626,0
723,36,Male,Office_Job,46435.11536,3
724,29,Female,Unemployed,9148.010607,4
725,24,Male,Unemployed,0,2
726,57,Female,Office_Job,49527.54299,1
727,22,Male,Office_Job,51771.39306,2
728,37,Male,Manual_Labor,15354.92242,2
729,41,Male,Manual_Labor,11824.88664,2
730,25,Female,Manual_Labor,15774.90789,5
731,25,Male,Unemployed,3469.800679,1
732,54,Female,Finance,506484.5922,5
733,21,Male,Unemployed,440.2894966,4
734,22,Female,Manual_Labor,11465.09136,2
735,42,Male,Unemployed,3368.272383,4
736,51,Female,Manual_Labor,12880.19212,4
737,33,Female,Manual_Labor,20685.85523,4
738,22,Female,Unemployed,0,3
739,18,Male,Unemployed,3169.163903,1
740,26,Male,Manual_Labor,11748.46758,1
741,43,Female,Unemployed,5334.531944,4
742,48,Female,Unemployed,3693.441013,1
743,60,Female,Unemployed,4914.3164,5
744,56,Male,Manual_Labor,14681.0045,0
745,41,Female,Office_Job,45196.23194,3
746,22,Male,Unemployed,0,1
747,30,Male,Manual_Labor,17343.62086,2
748,32,Male,Unemployed,1993.655102,5
749,38,Male,Office_Job,50304.84828,4
750,39,Female,Office_Job,58706.29004,5
751,19,Male,Unemployed,3618.888834,0
752,41,Female,Unemployed,0,1
753,39,Male,Manual_Labor,25109.29661,5
754,44,Female,Office_Job,39770.40661,4
755,37,Male,Manual_Labor,15459.98398,5
756,37,Female,Manual_Labor,23205.41034,4
757,53,Female,Unemployed,0,3
758,42,Male,RichDaddy,992183.0255,0
759,31,Male,Manual_Labor,18165.9528,4
760,46,Female,Office_Job,53717.09106,4
761,53,Female,Office_Job,58411.18181,5
762,41,Male,Finance,500089.8729,1
763,45,Male,Manual_Labor,15106.07786,4
764,20,Male,Unemployed,2385.044844,5
765,42,Male,Unemployed,0,2
766,26,Male,Unemployed,3430.279679,4
767,32,Male,Office_Job,56402.59217,0
768,29,Male,Manual_Labor,30245.34811,1
769,41,Male,Office_Job,42952.48467,0
770,37,Female,Manual_Labor,7173.090027,0
771,40,Female,Unemployed,2170.919944,1
772,39,Female,Manual_Labor,18902.27655,5
773,46,Male,Office_Job,47227.17296,4
774,34,Female,Unemployed,2390.546279,4
775,22,Male,Manual_Labor,17905.34125,3
776,25,Female,Manual_Labor,18854.61048,3
777,31,Male,Manual_Labor,19233.51025,4
778,22,Male,Manual_Labor,13992.78897,2
779,33,Female,Finance,498901.7008,2
780,46,Female,Manual_Labor,14797.13544,3
781,49,Male,Manual_Labor,11033.55832,5
782,26,Female,Unemployed,5741.832209,5
783,39,Male,Office_Job,46451.13078,4
784,53,Female,Office_Job,45571.71229,2
785,44,Female,Finance,505566.0949,3
786,43,Male,Manual_Labor,14803.26929,1
787,47,Male,Unemployed,0,3
788,57,Female,Manual_Labor,17312.54359,4
789,60,Female,Unemployed,3858.15369,0
790,49,Male,Unemployed,0,0
791,49,Male,Manual_Labor,17058.96022,1
792,28,Male,Finance,492727.9535,1
793,36,Male,Office_Job,42253.68919,2
794,40,Female,Unemployed,1197.741484,3
795,53,Female,Office_Job,47012.13018,4
796,53,Female,Unemployed,1794.540883,2
797,19,Male,Office_Job,39313.91864,4
798,20,Female,Finance,499219.469,1
799,59,Male,Office_Job,53207.82732,0
800,49,Female,RichDaddy,992328.8144,1
801,39,Female,Manual_Labor,5163.331293,2
802,58,Male,Manual_Labor,18053.02697,4
803,55,Male,Manual_Labor,12856.45906,1
804,36,Female,Office_Job,53310.37693,2
805,51,Male,Manual_Labor,7911.588369,3
806,39,Female,Office_Job,59498.98549,0
807,23,Male,Manual_Labor,23300.83159,5
808,33,Male,Unemployed,0,2
809,41,Male,Manual_Labor,6391.776768,1
810,53,Male,Office_Job,46298.61535,5
811,22,Male,Unemployed,304.2159304,4
812,23,Male,Unemployed,2133.425759,4
813,31,Female,Manual_Labor,14331.65745,3
814,52,Female,RichDaddy,1001043.564,4
815,33,Male,Office_Job,52883.96302,3
816,43,Male,Finance,496770.4786,1
817,57,Male,Manual_Labor,7981.607866,2
818,31,Male,Manual_Labor,19226.0882,1
819,58,Male,Manual_Labor,13356.03827,1
820,21,Male,Finance,495534.0234,2
821,37,Male,Unemployed,0,5
822,36,Female,Manual_Labor,18210.27264,5
823,41,Male,Unemployed,3501.296888,5
824,31,Male,Finance,502046.7557,1
825,18,Female,RichDaddy,1004379.49,2
826,37,Male,Finance,507006.8094,1
827,52,Female,Unemployed,2369.556193,4
828,40,Male,Unemployed,1435.449782,5
829,53,Male,Manual_Labor,16211.45339,1
830,53,Female,Unemployed,2887.686979,3
831,36,Male,Unemployed,4809.024671,1
832,44,Male,Office_Job,60734.32478,3
833,26,Female,Manual_Labor,19871.37599,4
834,45,Male,Office_Job,46120.1466,1
835,33,Male,Manual_Labor,8274.428189,1
836,56,Female,Manual_Labor,19332.43671,5
837,45,Female,Manual_Labor,10951.69974,5
838,42,Female,Office_Job,51435.42228,4
839,49,Male,Office_Job,51205.17853,5
840,54,Male,Manual_Labor,17477.46122,4
841,38,Male,Unemployed,0,2
842,26,Male,Unemployed,0,0
843,36,Male,Office_Job,53934.57411,2
844,40,Female,Office_Job,45435.19963,0
845,31,Male,Manual_Labor,13423.46382,1
846,40,Male,Manual_Labor,17936.64559,1
847,27,Female,Office_Job,52027.43509,5
848,55,Female,Office_Job,50723.34027,2
849,31,Male,Office_Job,58652.05116,0
850,59,Female,Unemployed,0,5
851,56,Female,Office_Job,42590.94238,3
852,60,Male,Office_Job,51053.78923,3
853,20,Female,Manual_Labor,19306.98482,0
854,49,Male,Office_Job,40622.0577,3
855,28,Male,Manual_Labor,16807.47111,2
856,43,Male,Manual_Labor,24134.19343,5
857,24,Male,Manual_Labor,11936.78146,3
858,58,Female,Unemployed,8242.776018,1
859,26,Female,Manual_Labor,17163.2335,1
860,19,Female,Unemployed,6218.831755,4
861,31,Male,Office_Job,46947.2714,1
862,40,Female,Manual_Labor,27801.23069,3
863,52,Female,Office_Job,57068.25036,4
864,51,Female,Unemployed,0,0
865,50,Female,Unemployed,0,4
866,59,Male,Manual_Labor,13588.59826,4
867,36,Male,Manual_Labor,19493.4745,5
868,50,Male,Manual_Labor,14163.58772,2
869,41,Female,Manual_Labor,9394.281528,3
870,33,Male,Manual_Labor,19219.55941,1
871,57,Male,Office_Job,53034.90145,0
872,60,Female,Manual_Labor,11088.52347,5
873,56,Female,Unemployed,570.0522834,3
874,48,Male,Unemployed,0,4
875,60,Female,Office_Job,54198.59744,2
876,28,Female,Finance,498153.1331,0
877,48,Female,Office_Job,40881.08737,3
878,59,Male,Office_Job,55001.08246,2
879,46,Male,Unemployed,5927.720752,1
880,36,Female,Manual_Labor,15378.67365,1
881,36,Female,Manual_Labor,19998.16088,2
882,46,Female,Office_Job,47175.87213,1
883,26,Male,Office_Job,47824.91211,5
884,45,Female,Unemployed,0,1
885,38,Female,Unemployed,157.7720578,2
886,34,Female,Unemployed,5650.960933,3
887,41,Female,Unemployed,5956.235437,1
888,49,Female,Unemployed,1080.867076,2
889,32,Male,Office_Job,57368.37369,5
890,23,Female,Finance,489425.3289,0
891,44,Male,Unemployed,2853.061572,3
892,48,Male,Unemployed,6972.318643,2
893,30,Male,Unemployed,0,5
894,25,Male,Office_Job,45348.53976,4
895,26,Female,Manual_Labor,16699.1171,4
896,19,Female,RichDaddy,1004916.554,0
897,28,Male,Manual_Labor,14024.4679,3
898,52,Male,Unemployed,0,5
899,44,Female,Manual_Labor,20625.87855,1
900,41,Male,Manual_Labor,18493.56078,2
901,60,Male,Manual_Labor,12296.76869,1
902,24,Female,Manual_Labor,9622.395438,4
903,58,Male,Finance,499005.5827,3
904,38,Male,Unemployed,8200.022151,5
905,31,Female,Finance,499436.2538,0
906,52,Female,Office_Job,46049.02855,2
907,34,Male,Finance,507992.425,2
908,51,Female,Finance,498910.1562,1
909,40,Male,Unemployed,3471.764457,0
910,21,Female,Office_Job,55313.68225,1
911,57,Female,Finance,499717.4043,3
912,59,Male,Unemployed,0,1
913,26,Female,Manual_Labor,20162.06879,4
914,59,Female,Office_Job,45578.49986,0
915,48,Female,Office_Job,55015.38998,4
916,48,Male,Manual_Labor,20483.55174,5
917,27,Female,Office_Job,48901.99859,4
918,44,Male,Unemployed,0,5
919,45,Male,Office_Job,49882.3842,2
920,48,Female,Office_Job,53356.46354,3
921,23,Male,Unemployed,4168.640534,5
922,30,Female,Office_Job,57894.07065,1
923,21,Female,Manual_Labor,7237.981592,3
924,50,Male,Finance,495792.3825,0
925,25,Female,Office_Job,50082.53253,0
926,48,Female,Unemployed,3057.55374,3
927,38,Female,Manual_Labor,15016.67808,1
928,35,Female,Unemployed,3900.201131,3
929,18,Female,Manual_Labor,11874.67245,4
930,25,Male,Manual_Labor,13584.85397,5
931,28,Male,Manual_Labor,12612.88351,4
932,21,Male,Manual_Labor,10447.6014,3
933,56,Female,Office_Job,49668.64199,5
934,38,Female,Office_Job,47048.26176,1
935,26,Male,Manual_Labor,8363.564871,1
936,51,Male,Unemployed,6961.628605,5
937,39,Male,Manual_Labor,23569.65987,1
938,34,Male,Manual_Labor,13226.36117,3
939,42,Male,Unemployed,0,4
940,27,Female,Unemployed,3660.696902,2
941,58,Male,Unemployed,12607.24043,1
942,47,Male,Manual_Labor,27777.90772,3
943,26,Female,Manual_Labor,13486.08898,3
944,34,Male,Manual_Labor,13581.02725,0
945,18,Male,Unemployed,0,4
946,32,Male,Manual_Labor,23535.89884,5
947,57,Female,Unemployed,0,3
948,43,Male,Unemployed,6438.520656,4
949,40,Male,Office_Job,55506.88625,1
950,40,Female,Office_Job,50801.17992,1
951,59,Female,Office_Job,54076.20336,2
952,32,Female,Office_Job,54717.56668,0
953,50,Female,Office_Job,51801.09945,1
954,33,Female,Manual_Labor,16156.10714,4
955,45,Female,Office_Job,53815.48659,4
956,59,Male,Office_Job,46271.09059,3
957,30,Female,Manual_Labor,16855.9262,0
958,53,Female,Office_Job,55545.76736,5
959,57,Female,Office_Job,53325.5937,5
960,57,Female,RichDaddy,999325.2263,4
961,51,Female,Manual_Labor,21096.1252,2
962,20,Female,Office_Job,47598.22522,2
963,36,Female,Unemployed,0,3
964,53,Male,Manual_Labor,8619.283171,3
965,24,Male,Unemployed,3867.530825,5
966,52,Female,Finance,496494.7958,1
967,54,Female,Office_Job,46611.81203,1
968,45,Female,Unemployed,301.3700948,5
969,55,Female,Unemployed,0,0
970,46,Female,Manual_Labor,16044.99492,4
971,58,Female,Office_Job,60593.35138,5
972,54,Female,Office_Job,48778.23852,0
973,41,Female,Office_Job,50509.02492,4
974,57,Female,RichDaddy,989648.2006,1
975,45,Male,Manual_Labor,10642.24501,0
976,20,Male,Office_Job,49762.00432,2
977,37,Female,Manual_Labor,16950.58272,3
978,33,Male,Office_Job,43251.25884,0
979,46,Male,Unemployed,0,0
980,39,Male,Manual_Labor,14558.60502,2
981,26,Female,Manual_Labor,20333.89032,5
982,53,Female,Manual_Labor,18405.81276,2
983,41,Male,Unemployed,0,0
984,39,Female,Office_Job,63784.24353,1
985,50,Female,Unemployed,0,3
986,24,Male,Finance,503741.3007,5
987,60,Female,Manual_Labor,11893.09366,2
988,52,Female,Manual_Labor,19355.89873,3
989,49,Male,Unemployed,2758.212524,5
990,28,Female,Manual_Labor,19170.21719,5
991,30,Male,Unemployed,9691.760153,3
992,40,Female,Manual_Labor,15603.49466,1
993,29,Female,Office_Job,56224.54058,2
994,34,Female,Unemployed,0,0
995,45,Female,Manual_Labor,17703.7234,0
996,50,Male,Manual_Labor,13007.44617,2
997,31,Male,Finance,494786.6496,0
998,46,Female,Unemployed,50.97612353,4
999,39,Male,Manual_Labor,20666.11404,0
1000,42,Male,Manual_Labor,18382.05649,1
1001,36,Female,Manual_Labor,19019.8736,4
1002,32,Male,Office_Job,44331.70236,3
1003,42,Female,Office_Job,48656.66456,4
1004,39,Female,Manual_Labor,6533.994485,4
1005,53,Female,Unemployed,7135.616038,1
1006,21,Male,Manual_Labor,19303.20206,3
1007,55,Female,Unemployed,948.3228652,2
1008,23,Male,Unemployed,4259.86168,3
1009,60,Male,Unemployed,0,3
1010,45,Male,Manual_Labor,15998.57488,3
1011,18,Female,Finance,501100.2522,0
1012,35,Female,Unemployed,0,0
1013,29,Female,Unemployed,0,3
1014,56,Male,Office_Job,47862.49603,3
1015,58,Female,Unemployed,0,1
1016,51,Female,Office_Job,45800.88554,5
1017,33,Female,Unemployed,3631.049676,1
1018,44,Male,Office_Job,46710.20551,5
1019,44,Female,Office_Job,51549.41033,0
1020,33,Female,Manual_Labor,9411.102556,4
1021,40,Female,Manual_Labor,17148.69579,4
1022,39,Female,Unemployed,1053.147282,2
1023,57,Female,Manual_Labor,24093.58385,5
1024,51,Female,Manual_Labor,17040.6994,0
1025,36,Female,Manual_Labor,17422.96768,4
1026,18,Female,Office_Job,50522.51405,3
1027,18,Male,Office_Job,53100.89999,1
1028,56,Female,Unemployed,0,2
1029,18,Female,Office_Job,51339.0797,2
1030,40,Female,Office_Job,37343.00818,3
1031,26,Female,Manual_Labor,12271.2756,2
1032,27,Male,Manual_Labor,11306.23834,4
1033,23,Male,Unemployed,0,5
1034,28,Male,Manual_Labor,9877.818384,5
1035,59,Female,Unemployed,1234.792673,4
1036,31,Female,Manual_Labor,3505.962896,0
1037,31,Male,Unemployed,0,1
1038,43,Female,Office_Job,51795.72036,5
1039,23,Male,Manual_Labor,12260.47742,2
1040,59,Male,Finance,500073.0044,3
1041,41,Female,Office_Job,57624.64346,3
1042,55,Female,Manual_Labor,20838.325,4
1043,53,Female,Manual_Labor,2210.453545,5
1044,47,Female,Unemployed,0,3
1045,38,Female,Office_Job,51973.40228,0
1046,51,Male,Unemployed,83.30749182,2
1047,35,Female,Finance,510580.1526,4
1048,52,Male,Unemployed,1832.680268,1
1049,50,Female,Manual_Labor,17302.09159,2
1050,18,Female,Unemployed,0,1
1051,42,Female,Office_Job,48773.98622,0
1052,39,Female,Unemployed,0,1
1053,51,Male,Unemployed,0,3
1054,33,Male,Office_Job,44919.27142,3
1055,47,Male,Manual_Labor,12813.06385,4
1056,22,Female,Unemployed,0,0
1057,55,Female,Manual_Labor,13196.40539,2
1058,45,Female,Office_Job,50307.32505,4
1059,38,Female,Manual_Labor,15647.02195,2
1060,49,Female,Manual_Labor,20950.23715,2
1061,21,Male,Unemployed,12648.53676,5
1062,20,Female,Office_Job,49014.43194,0
1063,36,Female,Unemployed,1768.60519,3
1064,47,Female,Unemployed,343.136344,2
1065,27,Female,Office_Job,57463.20087,5
1066,49,Female,Unemployed,0,2
1067,52,Female,Office_Job,44423.58899,5
1068,29,Male,Unemployed,0,3
1069,31,Female,Unemployed,8439.786617,4
1070,35,Female,Manual_Labor,11247.74177,1
1071,24,Female,Manual_Labor,15316.17489,3
1072,59,Female,Finance,493242.832,0
1073,58,Female,Unemployed,6928.111715,3
1074,57,Male,Office_Job,43326.17377,4
1075,36,Female,Office_Job,53661.88693,3
1076,45,Female,Unemployed,2747.796941,1
1077,41,Female,Unemployed,5956.98258,5
1078,33,Female,Office_Job,56603.46966,2
1079,33,Male,Office_Job,58550.99805,4
1080,22,Male,Unemployed,0,0
1081,34,Female,Finance,496398.5461,4
1082,56,Male,Office_Job,56239.43996,1
1083,26,Female,Unemployed,935.2188685,1
1084,60,Male,Office_Job,54277.35711,1
1085,58,Female,Manual_Labor,16108.26194,2
1086,30,Male,Unemployed,0,4
1087,41,Male,Unemployed,2271.279155,0
1088,35,Male,Office_Job,55119.4823,5
1089,58,Female,Office_Job,46606.46019,2
1090,39,Female,Office_Job,48880.73213,1
1091,20,Male,Manual_Labor,4583.99415,4
1092,44,Male,Manual_Labor,20204.22864,1
1093,35,Female,Unemployed,2812.388374,2
1094,36,Male,Office_Job,53121.79592,3
1095,51,Female,Office_Job,52555.92858,2
1096,44,Male,Office_Job,52048.03729,1
1097,21,Male,Office_Job,42210.31738,3
1098,46,Female,Manual_Labor,14674.27891,5
1099,40,Female,Manual_Labor,7725.136838,1
1100,19,Male,Manual_Labor,14290.73852,3
1101,38,Male,Office_Job,49906.02784,5
1102,52,Male,Office_Job,47392.67486,4
1103,55,Female,Office_Job,50725.30249,1
1104,54,Female,Manual_Labor,11374.65281,2
1105,55,Male,Manual_Labor,17338.09332,5
1106,37,Female,Unemployed,0,2
1107,34,Male,Manual_Labor,11771.30743,3
1108,53,Male,Office_Job,55160.16189,3
1109,35,Male,Unemployed,0,1
1110,57,Female,Manual_Labor,10115.96167,3
1111,42,Female,Unemployed,0,4
1112,20,Female,Manual_Labor,19258.31231,5
1113,25,Male,Unemployed,0,5
1114,21,Male,Office_Job,44795.59641,3
1115,25,Male,Manual_Labor,15118.28043,3
1116,20,Male,Manual_Labor,12516.73508,5
1117,57,Male,Unemployed,467.3185264,3
1118,36,Male,Office_Job,52885.81213,4
1119,51,Female,Unemployed,2278.300818,4
1120,49,Male,Manual_Labor,7373.313926,3
1121,54,Female,Unemployed,7955.964501,3
1122,19,Male,Office_Job,47162.4215,4
1123,31,Female,Unemployed,0,3
1124,22,Male,Manual_Labor,15712.85364,5
1125,41,Male,Manual_Labor,15025.80686,1
1126,39,Female,Unemployed,8127.494597,5
1127,33,Female,Unemployed,0,3
1128,18,Female,Manual_Labor,23353.93727,2
1129,55,Male,Finance,494653.2009,3
1130,54,Male,Manual_Labor,10116.62723,2
1131,24,Male,Unemployed,0,2
1132,29,Female,Office_Job,54595.9285,3
1133,24,Male,Unemployed,0,5
1134,37,Female,Finance,504241.0813,1
1135,45,Female,Manual_Labor,13098.24635,4
1136,18,Female,Manual_Labor,8557.366597,3
1137,54,Female,Office_Job,49258.7957,1
1138,54,Female,Manual_Labor,20021.11498,4
1139,57,Female,Finance,502167.4697,1
1140,31,Male,Unemployed,2951.448358,3
1141,49,Female,Unemployed,11868.87034,1
1142,29,Female,Unemployed,0,0
1143,41,Female,Office_Job,46312.18449,3
1144,59,Male,Office_Job,44507.7238,2
1145,50,Male,Manual_Labor,9136.951385,4
1146,30,Male,Manual_Labor,10796.88489,3
1147,19,Female,Manual_Labor,20552.38354,4
1148,19,Female,Manual_Labor,8720.465634,1
1149,52,Male,Office_Job,52254.33534,1
1150,20,Male,Manual_Labor,7418.44657,5
1151,28,Male,Unemployed,1323.397092,0
1152,51,Male,Unemployed,0,2
1153,54,Male,Unemployed,0,3
1154,28,Female,Office_Job,53372.6102,1
1155,18,Female,Manual_Labor,18900.04116,3
1156,27,Female,Manual_Labor,12362.65803,0
1157,26,Female,Unemployed,6058.637703,1
1158,21,Female,Unemployed,0,3
1159,20,Female,Manual_Labor,7276.674629,4
1160,18,Female,Unemployed,0,3
1161,56,Female,Manual_Labor,6449.626528,2
1162,33,Female,Manual_Labor,12312.36437,2
1163,46,Female,Unemployed,0,1
1164,43,Male,Unemployed,0,1
1165,43,Male,Unemployed,276.8630861,1
1166,46,Male,Finance,494385.5451,4
1167,24,Male,Manual_Labor,20034.33454,4
1168,29,Male,Unemployed,0,2
1169,52,Male,Office_Job,50666.4156,3
1170,28,Female,Unemployed,17624.94572,2
1171,48,Female,Manual_Labor,23696.15969,1
1172,59,Female,Manual_Labor,23615.3504,4
1173,48,Female,Finance,498881.8183,4
1174,41,Male,RichDaddy,995246.6405,0
1175,43,Female,Manual_Labor,10434.81189,4
1176,30,Female,Manual_Labor,14468.16145,0
1177,38,Male,Unemployed,4493.49813,2
1178,48,Female,Office_Job,44436.27983,2
1179,25,Female,Manual_Labor,20731.80919,3
1180,42,Female,Manual_Labor,13023.78973,0
1181,36,Female,Office_Job,52133.6907,3
1182,46,Male,Office_Job,47395.55745,5
1183,22,Male,Manual_Labor,14670.21132,4
1184,27,Female,Office_Job,49157.74002,1
