,Age,Gender,GotPowers,SuperSerum,GotMutation
1067,28,Male,1,1,0
1068,7,Male,1,1,0
1069,35,Male,1,1,0
1070,47,Female,0,1,0
1071,1,Male,1,1,0
1072,9,Male,1,1,0
1073,28,Female,1,0,0
1074,1,Male,0,1,0
1075,36,Female,1,0,0
1076,24,Male,0,1,0
1077,4,Male,1,1,0
1078,29,Male,1,0,0
1079,11,Male,1,1,0
1080,7,Female,0,0,0
1081,6,Male,1,1,0
1082,23,Female,0,0,0
1083,21,Male,1,0,0
1084,31,Male,1,0,0
1085,30,Male,1,0,0
1086,13,Male,1,1,0
1087,11,Female,0,1,0
1088,27,Male,1,1,0
1089,40,Female,1,1,0
1090,38,Female,1,1,0
1091,49,Male,1,1,0
1092,42,Female,1,1,0
1093,48,Male,1,1,0
1094,25,Male,1,0,0
1095,33,Female,1,0,0
1096,15,Male,1,1,0
1097,33,Female,1,0,0
1098,5,Female,1,0,0
1099,40,Male,0,1,0
1100,16,Male,1,1,0
1101,14,Female,1,0,0
1102,12,Male,1,0,0
1103,44,Male,1,0,0
1104,27,Male,1,0,0
1105,23,Male,1,1,0
1106,17,Male,1,1,0
1107,14,Male,0,0,0
1108,22,Male,1,0,0
1109,28,Female,1,1,0
1110,12,Female,1,0,0
1111,15,Male,1,0,0
1112,31,Male,0,1,0
1113,42,Male,1,1,0
1114,3,Female,1,1,0
1115,32,Male,1,1,0
1116,19,Male,1,1,0
1117,24,Male,1,0,0
1118,46,Female,1,1,0
1119,13,Female,1,0,0
1120,47,Male,1,0,0
1121,34,Male,0,0,0
1122,38,Female,1,1,0
1123,41,Female,1,0,0
1124,4,Male,1,1,1
1125,25,Male,1,1,0
1126,42,Female,1,0,0
1127,8,Male,1,1,0
1128,15,Male,1,1,0
1129,44,Female,1,1,0
1130,42,Female,1,0,0
1131,37,Female,1,0,0
1132,28,Female,1,1,0
1133,11,Male,0,1,0
1134,47,Male,1,1,0
1135,9,Female,1,0,0
1136,43,Male,1,1,0
1137,28,Male,1,1,0
1138,40,Male,1,0,0
1139,42,Male,1,1,0
1140,39,Male,1,0,0
1141,16,Female,1,1,0
1142,24,Male,0,0,0
1143,23,Female,0,1,0
1144,29,Male,1,0,0
1145,27,Male,1,1,0
1146,25,Male,1,0,0
1147,3,Female,1,1,0
1148,38,Male,1,0,0
1149,23,Male,1,0,0
1150,12,Male,1,0,0
1151,25,Male,0,0,0
1152,19,Male,1,0,0
1153,1,Female,1,0,0
1154,32,Male,1,1,0
1155,27,Male,1,1,0
1156,8,Male,1,0,0
1157,39,Female,1,1,0
1158,43,Female,1,0,0
1159,18,Male,1,0,0
1160,25,Female,0,0,0
1161,3,Male,0,1,0
1162,32,Female,1,1,0
1163,25,Male,1,0,0
1164,31,Female,1,1,0
1165,1,Female,1,1,0
1166,29,Male,1,1,0
1167,30,Male,1,1,0
1168,37,Female,0,0,0
1169,14,Male,1,1,0
1170,18,Male,1,1,0
1171,9,Male,1,1,0
1172,50,Male,1,0,0
1173,27,Male,1,1,0
1174,30,Male,1,0,0
1175,23,Male,1,1,0
1176,2,Male,1,0,0
1177,20,Female,0,0,0
1178,16,Male,1,1,0
1179,29,Female,1,0,0
1180,39,Female,1,1,0
1181,7,Male,1,1,0
1182,36,Female,1,1,0
1183,19,Male,0,1,0
1184,14,Female,1,0,0
1185,5,Female,1,0,0
1186,10,Male,1,0,0
1187,48,Male,0,0,0
1188,28,Male,1,1,0
1189,10,Male,1,0,0
1190,7,Male,1,1,0
1191,48,Male,1,1,0
1192,42,Female,1,0,0
1193,32,Male,1,1,0
1194,34,Male,0,1,0
1195,25,Male,1,0,0
1196,33,Male,1,1,0
1197,37,Male,1,0,0
1198,32,Male,1,0,0
1199,34,Male,1,1,0
1200,47,Male,1,0,0
1201,38,Male,1,0,0
1202,37,Male,1,1,0
1203,31,Female,1,1,0
1204,15,Male,1,0,0
1205,50,Male,1,0,0
1206,29,Female,1,0,0
1207,38,Female,1,0,0
1208,33,Female,0,0,0
1209,29,Male,1,0,0
1210,46,Male,1,0,0
1211,45,Female,1,0,0
1212,43,Male,1,1,0
1213,18,Male,1,0,0
1214,44,Male,1,0,0
1215,1,Male,1,0,0
1216,38,Male,1,0,0
1217,48,Male,0,1,0
1218,26,Female,1,0,0
1219,11,Female,1,1,0
1220,45,Male,1,1,0
1221,45,Male,1,0,0
1222,32,Male,1,1,0
1223,2,Female,1,1,0
1224,33,Female,1,0,0
1225,25,Male,1,1,0
1226,14,Male,0,1,0
1227,13,Female,1,1,0
1228,2,Male,1,1,0
1229,22,Male,1,1,0
1230,42,Male,1,1,0
1231,44,Male,1,0,0
1232,33,Male,1,0,0
1233,4,Male,1,1,0
1234,5,Female,1,0,0
1235,23,Female,1,1,0
1236,11,Female,1,1,0
1237,47,Male,1,1,0
1238,6,Male,1,0,0
1239,32,Male,1,0,0
1240,11,Female,1,0,0
1241,26,Male,1,1,0
1242,18,Male,1,1,0
1243,35,Male,0,1,0
1244,29,Male,1,0,0
1245,26,Female,1,1,0
1246,28,Male,0,1,0
1247,9,Male,1,1,0
1248,42,Male,1,0,0
1249,33,Male,1,0,0
1250,45,Female,1,1,0
1251,8,Female,1,0,0
1252,36,Female,1,0,0
1253,48,Male,1,0,0
1254,32,Female,1,1,0
1255,40,Male,1,0,0
1256,41,Male,1,0,0
1257,22,Male,1,1,0
1258,14,Male,1,1,0
1259,11,Female,1,0,0
1260,29,Female,1,0,0
1261,23,Male,1,0,0
1262,8,Male,1,1,0
1263,43,Female,1,0,0
1264,44,Male,1,0,0
1265,21,Male,1,0,0
1266,5,Male,1,0,0
1267,3,Female,1,0,0
1268,33,Male,1,0,0
1269,13,Male,0,0,0
1270,13,Male,0,0,0
1271,37,Male,1,0,0
1272,41,Male,1,1,0
1273,27,Male,1,0,0
1274,2,Male,1,1,0
1275,45,Male,1,0,0
1276,36,Female,1,0,0
1277,29,Female,1,1,0
1278,9,Female,1,1,0
1279,4,Male,1,1,0
1280,11,Male,0,1,0
1281,43,Male,1,1,0
1282,15,Male,1,0,0
1283,11,Male,1,1,0
1284,42,Female,1,0,0
1285,46,Male,1,1,0
1286,37,Female,1,1,0
1287,9,Male,1,0,0
1288,29,Female,1,0,0
1289,28,Male,1,1,0
1290,25,Male,1,0,0
1291,2,Female,0,1,0
1292,7,Male,1,1,0
1293,6,Male,1,0,0
1294,38,Male,1,1,0
1295,17,Male,1,1,0
1296,27,Male,1,0,0
1297,8,Male,1,0,0
1298,21,Male,1,0,0
1299,47,Male,1,0,0
1300,15,Male,1,1,0
1301,41,Male,1,1,0
1302,18,Male,1,1,0
1303,1,Male,1,0,0
1304,17,Female,1,0,0
1305,33,Male,1,1,0
1306,30,Male,1,0,0
1307,39,Male,1,0,0
1308,15,Male,1,0,0
1309,23,Female,0,1,0
1310,30,Female,1,1,0
1311,24,Male,1,0,0
1312,23,Female,1,0,0
1313,13,Female,1,0,0
1314,27,Female,1,0,0
1315,35,Male,1,0,0
1316,40,Male,1,0,0
1317,3,Female,1,0,0
1318,3,Male,1,0,0
1319,7,Male,1,1,0
1320,11,Female,0,1,0
1321,48,Male,0,0,0
1322,10,Male,1,1,0
1323,39,Male,1,0,0
1324,24,Male,1,0,0
1325,47,Male,1,0,0
1326,6,Male,1,1,0
1327,26,Male,1,1,0
1328,1,Female,1,1,0
1329,25,Male,1,0,0
1330,31,Male,1,0,0
1331,30,Male,1,0,0
1332,27,Male,1,0,0
1333,4,Male,1,0,0
1334,26,Male,1,0,0
1335,17,Male,1,0,0
1336,13,Female,1,0,0
1337,19,Female,1,1,0
1338,15,Male,1,1,0
1339,7,Male,1,0,0
1340,38,Male,1,1,0
1341,8,Male,1,1,0
1342,23,Female,1,1,1
1343,1,Female,1,0,0
1344,32,Male,1,0,0
1345,17,Male,1,0,0
1346,49,Male,1,1,0
1347,37,Male,1,1,0
1348,41,Female,1,0,0
1349,44,Male,1,0,0
1350,23,Male,1,0,0
1351,42,Male,1,0,0
1352,25,Female,1,1,0
1353,19,Male,1,1,0
1354,13,Male,1,1,0
1355,30,Male,1,0,0
1356,37,Female,1,0,0
1357,22,Male,0,0,0
1358,22,Male,1,1,0
1359,39,Female,1,0,0
1360,34,Male,1,1,0
1361,3,Male,1,0,0
1362,25,Male,0,0,0
1363,6,Female,0,1,0
1364,40,Male,1,0,0
1365,8,Female,0,1,0
1366,44,Male,1,0,0
1367,29,Male,0,0,0
1368,5,Male,1,1,0
1369,7,Male,1,0,0
1370,44,Male,1,0,0
1371,34,Male,0,0,0
1372,17,Male,1,1,0
1373,36,Male,1,1,0
1374,21,Female,1,1,0
1375,23,Female,1,0,0
1376,30,Male,1,1,0
1377,5,Male,1,1,0
1378,12,Male,1,0,0
1379,2,Male,0,0,0
1380,24,Male,1,0,0
1381,18,Female,1,0,0
1382,48,Female,1,1,0
1383,17,Female,1,1,0
1384,31,Male,1,1,0
1385,27,Female,1,0,0
1386,43,Male,1,0,0
1387,39,Male,1,1,0
1388,38,Male,1,1,0
1389,2,Female,1,1,0
1390,36,Male,1,0,0
1391,18,Male,1,1,0
1392,40,Male,1,0,0
1393,32,Female,1,1,0
1394,19,Male,1,1,0
1395,7,Female,1,0,0
1396,5,Male,1,0,0
1397,12,Female,0,0,0
1398,50,Female,1,1,0
1399,39,Male,1,1,0
1400,21,Male,1,1,0
1401,48,Male,1,1,0
1402,50,Male,1,1,0
1403,3,Male,1,0,0
1404,36,Male,1,1,0
1405,31,Male,1,0,0
1406,17,Male,1,0,0
1407,16,Male,1,0,0
1408,8,Male,1,0,0
1409,40,Male,1,1,0
1410,21,Male,1,0,0
1411,9,Female,1,0,0
1412,47,Female,1,0,0
1413,22,Male,1,1,0
1414,29,Male,1,1,0
1415,8,Male,1,0,0
1416,14,Male,1,1,0
1417,38,Male,1,1,0
1418,10,Female,1,0,0
1419,24,Male,1,0,0
1420,19,Male,1,1,0
1421,45,Male,0,0,0
1422,39,Female,1,0,0
1423,32,Male,1,1,0
1424,40,Male,0,0,0
1425,41,Male,1,1,0
1426,18,Female,1,1,0
1427,7,Male,1,1,0
1428,46,Male,1,1,0
1429,45,Male,1,1,0
1430,34,Male,1,0,0
1431,37,Male,1,1,0
1432,21,Female,1,0,0
1433,15,Male,1,0,0
1434,14,Male,1,0,0
1435,7,Male,1,1,0
1436,6,Female,1,1,0
1437,46,Female,1,0,0
1438,48,Female,1,1,0
1439,30,Male,1,0,0
1440,20,Male,1,1,0
1441,40,Male,1,1,0
1442,39,Male,0,0,0
1443,34,Male,1,1,0
1444,19,Male,1,0,0
1445,41,Female,1,0,0
1446,31,Female,1,1,0
1447,44,Male,1,0,0
1448,17,Male,0,1,0
1449,29,Male,1,0,0
1450,41,Male,1,1,0
1451,40,Female,1,1,0
1452,44,Male,1,0,0
1453,14,Male,1,1,0
1454,31,Male,1,0,0
1455,49,Male,1,0,0
1456,19,Female,1,0,0
1457,41,Female,1,0,0
1458,23,Female,0,1,0
1459,16,Male,1,1,0
1460,36,Male,1,1,0
1461,12,Male,1,1,0
1462,23,Male,1,1,0
1463,16,Male,1,1,0
1464,36,Male,1,1,0
1465,41,Female,1,1,0
1466,6,Male,1,1,0
1467,21,Male,1,0,0
1468,25,Female,1,1,0
1469,31,Male,1,0,0
1470,34,Female,1,1,0
1471,4,Female,1,1,0
1472,35,Male,1,0,0
1473,24,Male,1,1,0
1474,14,Male,1,0,0
1475,38,Male,1,1,0
1476,49,Male,1,1,0
1477,2,Male,1,1,0
1478,8,Female,1,0,0
1479,28,Female,1,0,0
1480,21,Male,1,1,0
1481,35,Male,0,1,0
1482,3,Male,1,1,0
1483,15,Female,1,1,0
1484,6,Male,1,0,0
1485,41,Male,0,0,0
1486,6,Female,1,0,0
1487,47,Male,1,0,0
1488,20,Male,1,1,0
1489,42,Male,1,1,0
1490,47,Male,1,0,0
1491,13,Male,1,1,0
1492,44,Female,1,0,0
1493,38,Female,1,1,0
1494,28,Male,1,1,0
1495,31,Male,1,0,0
1496,22,Male,1,1,0
1497,7,Male,1,1,0
1498,44,Female,1,1,0
1499,25,Female,1,1,0
1500,45,Male,1,1,0
1501,2,Male,1,0,0
1502,15,Female,1,0,0
1503,5,Male,1,0,0
1504,29,Female,1,1,0
1505,15,Male,1,1,0
1506,35,Male,1,1,0
1507,7,Female,1,0,0
1508,46,Female,1,1,0
1509,4,Male,1,1,0
1510,30,Female,0,0,0
1511,8,Male,1,0,0
1512,4,Male,1,1,0
1513,38,Female,1,1,0
1514,27,Male,1,0,0
1515,31,Female,0,1,0
1516,33,Female,1,1,0
1517,5,Male,1,1,0
1518,33,Male,1,0,0
1519,28,Male,1,1,0
1520,32,Female,1,0,0
1521,10,Female,1,1,0
1522,30,Male,1,0,0
1523,27,Female,1,1,0
1524,45,Male,0,1,0
1525,47,Female,1,1,0
1526,6,Male,1,0,0
1527,8,Male,1,1,0
1528,13,Male,1,1,0
1529,35,Male,1,1,0
1530,40,Female,1,0,0
1531,46,Male,1,1,0
1532,31,Female,1,0,0
1533,4,Male,1,0,0
1534,15,Male,1,0,0
1535,24,Male,1,1,0
1536,12,Female,1,1,0
1537,6,Male,1,1,0
1538,15,Male,1,1,0
1539,18,Male,1,0,0
1540,40,Male,1,0,0
1541,49,Male,1,0,0
1542,11,Female,1,1,0
1543,34,Male,1,1,0
1544,20,Female,0,0,0
1545,28,Male,1,1,0
1546,48,Female,1,1,0
1547,34,Male,1,0,0
1548,1,Male,1,1,0
1549,41,Female,1,0,0
1550,17,Male,1,0,0
1551,11,Male,1,0,0
1552,14,Female,1,1,0
1553,30,Male,1,0,0
1554,16,Male,0,0,0
1555,28,Male,1,1,0
1556,37,Male,1,1,0
1557,4,Male,1,0,0
1558,44,Male,1,1,0
1559,44,Male,1,0,0
1560,11,Male,1,1,0
1561,6,Male,1,1,0
1562,9,Male,1,0,0
1563,47,Male,1,0,0
1564,47,Female,1,1,0
1565,37,Female,1,0,0
1566,2,Male,1,1,0
1567,13,Male,1,0,0
1568,20,Female,1,0,0
1569,33,Male,1,1,0
1570,37,Male,1,0,0
1571,16,Male,1,0,0
1572,45,Male,1,1,0
1573,40,Male,1,1,0
1574,29,Male,1,1,0
1575,32,Male,1,1,0
1576,13,Male,1,0,0
1577,20,Male,1,1,0
1578,26,Male,1,1,0
1579,1,Female,1,0,0
1580,31,Male,1,1,0
1581,29,Female,1,0,0
1582,18,Male,1,1,0
1583,38,Female,1,0,0
1584,27,Male,0,0,0
1585,47,Female,1,1,0
1586,27,Male,1,1,0
1587,25,Male,1,1,0
1588,19,Male,1,0,0
1589,11,Male,1,0,0
1590,44,Male,1,0,0
1591,19,Male,1,1,0
1592,39,Male,0,0,0
1593,9,Male,0,0,0
1594,24,Male,1,0,0
1595,7,Female,1,0,0
1596,38,Male,0,0,0
1597,50,Female,1,0,0
1598,10,Male,1,0,0
1599,13,Male,1,1,0
1600,33,Male,1,0,0
1601,15,Female,1,0,0
1602,16,Male,1,1,0
1603,25,Male,1,0,0
1604,38,Male,1,1,0
1605,40,Male,1,0,0
1606,28,Female,1,1,0
1607,1,Male,1,0,0
1608,35,Female,1,0,0
1609,48,Male,1,0,0
1610,12,Male,1,0,0
1611,5,Female,1,1,0
1612,35,Female,1,0,0
1613,29,Male,1,0,0
1614,25,Male,1,0,0
1615,42,Male,1,0,0
1616,44,Male,1,0,0
1617,35,Male,1,1,0
1618,28,Male,1,1,0
1619,28,Male,1,1,0
1620,44,Male,1,1,0
1621,6,Female,1,1,0
1622,37,Male,1,0,0
1623,28,Male,1,1,0
1624,28,Female,1,0,0
1625,30,Male,1,1,0
1626,44,Male,1,0,0
1627,5,Male,1,0,0
1628,20,Male,0,1,0
1629,33,Male,0,0,0
1630,3,Male,0,1,0
1631,33,Male,1,1,0
1632,43,Male,1,0,0
1633,48,Male,1,1,0
1634,30,Male,1,0,0
1635,9,Male,1,0,0
1636,6,Male,1,0,0
1637,3,Female,1,0,0
1638,45,Female,1,0,0
1639,42,Female,1,0,0
1640,1,Female,1,1,0
1641,10,Female,1,0,0
1642,4,Male,1,1,0
1643,43,Male,1,1,0
1644,9,Male,1,1,0
1645,13,Male,1,1,0
1646,10,Female,1,0,0
1647,48,Male,1,0,0
1648,48,Male,1,1,0
1649,38,Female,0,0,0
1650,3,Male,1,1,0
1651,11,Male,1,1,0
1652,39,Female,1,0,0
1653,41,Male,1,1,0
1654,35,Female,1,1,0
1655,42,Male,1,0,0
1656,44,Female,1,1,0
1657,5,Female,1,0,0
1658,40,Male,1,1,0
1659,49,Male,1,1,0
1660,38,Male,1,0,0
1661,17,Male,1,0,0
1662,47,Male,1,0,0
1663,42,Male,1,0,0
1664,41,Male,0,1,0
1665,27,Male,1,0,0
1666,25,Male,1,0,0
1667,21,Female,1,0,0
1668,5,Male,1,1,0
1669,42,Male,1,1,0
1670,20,Male,1,1,0
1671,37,Male,1,1,0
1672,40,Male,1,1,0
1673,16,Male,1,0,0
1674,32,Male,1,1,0
1675,13,Male,1,1,0
1676,5,Female,1,1,0
1677,2,Female,1,1,0
1678,33,Male,1,0,0
1679,48,Male,1,1,0
1680,8,Male,1,0,0
1681,39,Male,1,1,0
1682,48,Male,1,1,0
1683,13,Male,1,0,0
1684,33,Male,1,1,0
1685,41,Female,0,0,0
1686,12,Male,1,1,0
1687,26,Female,1,0,0
1688,6,Male,1,1,0
1689,15,Male,1,1,0
1690,34,Male,1,0,0
1691,44,Male,1,0,0
1692,37,Male,1,0,0
1693,17,Male,1,0,0
1694,43,Male,1,1,0
1695,45,Male,1,1,0
1696,4,Female,1,0,0
1697,25,Male,1,1,0
1698,35,Female,1,1,0
1699,49,Male,1,0,0
1700,23,Female,1,1,0
1701,37,Male,1,1,0
1702,41,Male,1,1,0
1703,27,Female,1,1,0
1704,1,Male,1,0,0
1705,50,Male,1,1,0
1706,45,Male,1,1,0
1707,30,Female,1,1,0
1708,42,Male,1,1,0
1709,25,Male,1,1,0
1710,7,Female,1,0,0
1711,46,Male,0,0,0
1712,1,Male,1,1,0
1713,32,Female,0,1,0
1714,40,Male,1,1,0
1715,10,Female,1,1,0
1716,43,Male,1,0,0
1717,16,Male,1,0,0
1718,40,Male,1,0,0
1719,40,Male,1,0,0
1720,34,Female,1,1,0
1721,4,Male,1,0,0
1722,13,Female,1,0,0
1723,11,Male,1,1,0
1724,33,Male,0,1,0
1725,44,Female,1,0,0
1726,44,Male,1,0,0
1727,17,Male,1,1,0
1728,4,Male,1,0,0
1729,39,Male,1,1,0
1730,49,Male,1,1,0
1731,21,Female,0,0,0
1732,5,Male,1,1,0
1733,47,Male,1,1,0
1734,49,Female,0,1,0
1735,39,Male,1,0,0
1736,41,Female,1,1,0
1737,26,Male,1,0,0
1738,44,Male,1,0,0
1739,46,Female,1,0,0
1740,46,Female,1,0,0
1741,8,Male,1,1,0
1742,32,Male,0,0,0
1743,18,Male,1,1,0
1744,37,Male,1,1,0
1745,42,Male,1,1,0
1746,29,Male,1,1,0
1747,47,Male,0,1,0
1748,16,Female,1,0,0
1749,50,Female,0,0,0
1750,30,Female,1,1,0
1751,19,Male,0,0,0
1752,7,Male,1,0,0
1753,17,Female,1,0,0
1754,26,Male,0,0,0
1755,21,Female,1,1,0
1756,16,Male,1,1,0
1757,46,Male,0,1,0
1758,16,Male,1,1,0
1759,2,Male,1,0,0
1760,43,Female,1,0,0
1761,42,Male,1,1,0
1762,35,Female,1,0,0
1763,21,Male,1,0,0
1764,4,Male,1,1,0
1765,7,Male,1,1,0
1766,42,Male,1,1,0
1767,34,Female,0,0,0
1768,14,Female,1,0,0
1769,47,Male,1,1,0
1770,24,Male,1,0,0
1771,5,Male,1,1,0
1772,13,Male,1,0,0
1773,10,Male,1,1,0
1774,46,Female,1,1,0
1775,9,Male,0,0,0
1776,5,Female,1,1,0
1777,46,Male,1,0,0
1778,11,Male,1,0,0
1779,18,Male,1,0,0
1780,7,Female,1,0,0
1781,20,Male,1,1,0
1782,28,Female,1,1,0
1783,37,Male,1,0,0
1784,29,Male,1,1,0
1785,6,Male,1,1,0
1786,25,Male,1,0,0
1787,13,Male,1,1,0
1788,37,Female,1,1,0
1789,19,Female,1,0,0
1790,27,Male,1,1,0
1791,28,Male,1,1,0
1792,5,Female,1,0,0
1793,34,Male,1,1,0
1794,25,Male,1,0,0
1795,8,Male,1,1,0
1796,17,Male,1,1,0
1797,49,Male,1,0,0
1798,38,Male,1,1,0
1799,28,Male,1,1,0
1800,46,Male,1,1,0
1801,6,Female,1,0,0
1802,19,Male,1,0,0
1803,13,Male,1,1,0
1804,47,Female,1,0,0
1805,9,Male,1,1,0
1806,25,Male,1,1,0
1807,2,Male,1,1,0
1808,28,Male,1,1,0
1809,44,Female,1,0,0
1810,39,Female,1,1,0
1811,7,Male,1,0,0
1812,13,Female,1,0,0
1813,30,Male,1,1,0
1814,21,Male,1,1,0
1815,3,Male,1,0,0
1816,17,Male,1,0,0
1817,12,Male,1,1,0
1818,4,Male,0,0,0
1819,36,Male,1,1,0
1820,21,Male,1,0,0
1821,21,Male,1,0,0
1822,34,Female,0,1,0
1823,33,Male,1,0,0
1824,17,Male,1,1,0
1825,27,Male,1,1,0
1826,49,Male,1,1,0
1827,37,Male,1,1,0
1828,36,Male,0,0,0
1829,9,Female,0,1,0
1830,27,Male,1,0,0
1831,16,Male,0,0,0
1832,1,Male,1,1,0
1833,10,Male,1,0,0
1834,33,Male,1,1,0
1835,33,Male,0,0,0
1836,34,Female,1,1,0
1837,37,Female,1,1,0
1838,30,Male,1,1,0
1839,36,Male,1,1,0
1840,32,Female,1,0,0
1841,13,Male,1,0,0
1842,15,Male,1,0,0
1843,17,Male,1,1,0
1844,37,Male,1,1,0
1845,13,Female,1,0,0
1846,37,Male,1,0,0
1847,6,Female,1,0,0
1848,39,Female,1,1,0
1849,21,Male,1,1,0
1850,10,Male,0,1,0
1851,40,Male,1,0,0
1852,33,Male,1,0,0
1853,33,Male,1,1,0
1854,2,Male,1,1,0
1855,25,Male,1,0,0
1856,15,Female,1,1,0
1857,32,Male,1,1,0
1858,30,Male,1,0,0
1859,13,Male,0,1,0
1860,25,Female,1,0,0
1861,12,Male,1,1,0
1862,23,Female,1,1,0
1863,33,Female,1,1,0
1864,38,Male,1,0,0
1865,9,Male,1,0,0
1866,39,Male,1,1,0
1867,43,Male,1,0,0
1868,41,Male,1,0,0
1869,4,Male,1,1,0
1870,25,Male,1,1,0
1871,28,Male,1,1,0
1872,36,Male,1,0,0
1873,44,Female,1,0,0
1874,2,Female,0,1,0
1875,5,Male,1,1,0
1876,24,Male,1,0,0
1877,12,Female,1,0,0
1878,8,Male,1,1,0
1879,40,Male,1,1,0
1880,27,Male,1,1,0
1881,2,Male,1,0,0
1882,27,Male,1,1,0
1883,6,Female,1,1,0
1884,48,Male,1,1,0
1885,47,Male,1,1,0
1886,40,Male,1,1,0
1887,28,Male,1,0,0
1888,15,Female,0,0,0
1889,38,Female,1,0,0
1890,22,Female,1,1,0
1891,45,Male,1,0,0
1892,28,Male,1,1,0
1893,29,Male,0,0,0
1894,17,Female,1,0,0
1895,13,Male,1,1,0
1896,49,Female,1,0,0
1897,42,Female,1,1,0
1898,5,Male,0,0,0
1899,47,Male,1,0,0
1900,4,Male,1,0,0
1901,13,Male,1,0,0
1902,46,Female,1,1,0
1903,30,Male,1,0,0
1904,43,Male,1,0,0
1905,35,Male,1,0,0
1906,49,Male,1,1,0
1907,26,Male,0,0,0
1908,31,Female,1,0,0
1909,5,Male,1,0,0
1910,33,Female,1,1,0
1911,49,Male,1,0,0
1912,6,Male,1,0,0
1913,30,Male,1,1,0
1914,8,Male,1,1,0
1915,45,Male,1,1,0
1916,49,Male,1,1,0
1917,18,Female,1,0,0
1918,30,Male,1,0,0
1919,41,Male,1,1,0
1920,30,Male,1,0,0
1921,30,Male,1,1,0
1922,26,Female,0,1,0
1923,49,Female,1,1,0
1924,32,Male,0,0,0
1925,49,Male,1,0,0
1926,17,Male,1,0,0
1927,47,Male,0,0,0
1928,24,Male,1,1,0
1929,20,Female,1,0,0
1930,25,Male,1,0,0
1931,39,Female,1,0,0
1932,23,Male,0,1,0
1933,17,Male,1,0,0
1934,14,Male,1,1,0
1935,50,Male,0,0,0
1936,15,Female,1,0,0
1937,33,Female,1,1,0
1938,36,Male,0,0,0
1939,15,Male,0,0,0
1940,6,Female,1,0,0
1941,17,Male,1,1,0
1942,39,Male,1,0,0
1943,10,Male,1,0,0
1944,4,Male,0,1,0
1945,28,Female,1,0,0
1946,30,Male,1,0,0
1947,18,Male,1,0,0
1948,48,Female,1,1,0
1949,37,Male,0,0,0
1950,22,Male,1,1,0
1951,31,Male,1,0,0
1952,6,Female,1,1,0
1953,26,Male,1,0,0
1954,47,Male,1,0,0
1955,2,Male,1,0,0
1956,44,Male,1,0,0
1957,26,Male,1,1,0
1958,14,Female,0,1,0
1959,14,Female,0,1,0
1960,18,Male,1,1,0
1961,28,Male,1,1,0
1962,27,Male,1,0,0
1963,39,Female,1,0,0
1964,1,Male,1,0,0
1965,38,Female,1,1,0
1966,43,Male,1,0,0
1967,28,Male,1,0,0
1968,8,Female,1,0,0
1969,41,Male,1,0,0
1970,37,Male,1,0,0
1971,3,Male,1,0,0
1972,39,Male,1,1,0
1973,30,Male,1,0,0
1974,2,Female,1,0,0
1975,41,Male,1,1,0
1976,12,Male,1,1,0
1977,5,Male,1,0,0
1978,8,Male,1,1,0
1979,1,Male,1,1,0
1980,17,Female,1,1,0
1981,31,Male,1,0,0
1982,3,Male,1,0,0
1983,2,Male,1,1,0
1984,2,Male,1,0,0
1985,44,Male,1,1,0
1986,2,Male,0,0,0
1987,45,Male,1,1,0
1988,30,Female,1,1,0
1989,6,Male,1,0,0
1990,41,Male,1,1,0
1991,5,Male,1,1,0
1992,47,Female,0,1,0
1993,31,Male,1,0,0
1994,42,Female,1,1,0
1995,6,Male,1,0,0
1996,17,Female,1,1,0
1997,45,Male,1,0,0
1998,42,Male,1,1,0
1999,6,Female,1,1,0
2000,50,Male,1,0,0
2001,8,Male,1,1,0
2002,13,Male,0,0,0
2003,18,Female,1,0,0
2004,33,Female,1,1,1
2005,33,Male,1,1,0
2006,37,Male,1,1,0
2007,22,Male,1,0,0
2008,36,Female,1,1,0
2009,18,Male,1,1,0
2010,44,Male,1,0,0
2011,16,Female,1,1,0
2012,42,Male,1,1,0
2013,18,Male,1,1,0
2014,46,Male,1,1,0
2015,8,Female,1,1,0
2016,45,Male,1,1,0
2017,22,Male,1,0,0
2018,4,Male,1,1,0
2019,8,Male,0,0,0
2020,21,Male,1,0,0
2021,14,Male,1,1,0
2022,39,Female,1,0,0
2023,25,Female,1,0,0
2024,25,Male,1,0,0
2025,38,Female,1,1,0
2026,44,Male,0,0,0
2027,42,Male,1,1,0
2028,39,Male,1,1,0
2029,20,Male,1,0,0
2030,13,Male,1,1,0
2031,3,Male,1,0,0
2032,8,Male,1,0,0
2033,41,Female,1,0,0
2034,1,Male,1,1,0
2035,19,Male,1,1,0
2036,24,Male,1,0,0
2037,22,Female,1,1,0
2038,32,Male,1,0,0
2039,31,Female,1,0,0
2040,2,Male,1,0,0
2041,15,Female,1,0,0
2042,43,Male,1,1,0
2043,26,Male,1,1,0
2044,25,Female,1,0,0
2045,43,Male,1,0,0
2046,29,Female,1,0,0
2047,12,Female,0,0,0
2048,27,Male,1,1,0
2049,35,Male,1,1,0
2050,28,Female,1,0,0
2051,7,Male,1,1,0
2052,21,Male,1,1,0
2053,18,Female,1,0,0
2054,31,Male,1,1,0
2055,50,Male,1,0,0
2056,47,Male,1,1,0
2057,11,Male,1,0,0
2058,45,Male,1,1,0
2059,48,Male,1,1,0
2060,1,Female,1,0,0
2061,18,Male,1,1,0
2062,40,Male,1,0,0
2063,45,Male,1,0,0
2064,37,Male,1,0,0
