,Date,Location,Type,Suspect_In_Custody,Weapon_Involved
611,2022-11-07,Urban,Theft,No,True
612,2022-11-07,Urban,Jaywalking,No,False
613,2022-11-06,Urban,Jaywalking,No,False
614,2022-11-06,Urban,Jaywalking,No,False
615,2022-11-06,Urban,Speeding,No,False
616,2022-11-06,Suburban,Speeding,No,False
617,2022-11-06,Urban,Theft,No,True
618,2022-11-06,Urban,Fraud,Yes,False
619,2022-11-05,Suburban,Theft,No,True
620,2022-11-05,Rural,Theft,No,True
621,2022-11-05,Urban,Fraud,No,False
622,2022-11-05,Rural,Theft,Yes,True
623,2022-11-05,Suburban,Theft,No,True
624,2022-11-05,Urban,Jaywalking,No,False
625,2022-11-05,Rural,Jaywalking,No,False
626,2022-11-05,Rural,Theft,No,True
627,2022-11-05,Rural,Fraud,No,False
628,2022-11-05,Suburban,Fraud,No,False
629,2022-11-04,Suburban,Theft,No,True
630,2022-11-04,Urban,Jaywalking,Yes,False
631,2022-11-04,Rural,Speeding,No,False
632,2022-11-04,Urban,Car theft,Yes,False
633,2022-11-04,Suburban,Theft,No,True
634,2022-11-04,Suburban,Fraud,No,False
635,2022-11-04,Urban,Theft,No,False
636,2022-11-04,Urban,Fraud,No,False
637,2022-11-03,Urban,Theft,No,True
638,2022-11-03,Suburban,Theft,No,False
639,2022-11-03,Rural,Theft,No,False
640,2022-11-02,Urban,Theft,Yes,True
641,2022-11-01,Urban,Jaywalking,No,False
642,2022-11-01,Suburban,Theft,No,False
643,2022-11-01,Urban,Theft,No,True
644,2022-11-01,Suburban,Theft,No,True
645,2022-11-01,Suburban,Theft,No,True
646,2022-11-01,Urban,Theft,No,True
647,2022-11-01,Urban,Jaywalking,No,False
648,2022-11-01,Suburban,Theft,No,True
649,2022-11-01,Suburban,Theft,No,True
650,2022-11-01,Urban,Theft,No,True
651,2022-10-31,Suburban,Theft,Yes,False
652,2022-10-31,Suburban,Theft,No,True
653,2022-10-31,Rural,Jaywalking,No,False
654,2022-10-31,Suburban,Theft,No,True
655,2022-10-31,Urban,Jaywalking,No,False
656,2022-10-29,Rural,Jaywalking,No,False
657,2022-10-28,Rural,Jaywalking,No,False
658,2022-10-28,Urban,Speeding,No,False
659,2022-10-28,Rural,Theft,No,True
660,2022-10-28,Urban,Jaywalking,No,False
661,2022-10-28,Urban,Speeding,No,False
662,2022-10-28,Suburban,Jaywalking,No,False
663,2022-10-28,Rural,Fraud,No,False
664,2022-10-28,Urban,Theft,No,True
665,2022-10-28,Urban,Blackmail,No,False
666,2022-10-27,Suburban,Fraud,No,False
667,2022-10-27,Urban,Speeding,No,False
668,2022-10-27,Urban,Speeding,No,False
669,2022-10-27,Urban,Jaywalking,No,False
670,2022-10-27,Urban,Theft,No,False
671,2022-10-27,Urban,Theft,No,True
672,2022-10-27,Suburban,Theft,No,True
673,2022-10-27,Suburban,Theft,No,False
674,2022-10-26,Suburban,Theft,No,True
675,2022-10-26,Urban,Speeding,Yes,False
676,2022-10-26,Urban,Theft,No,True
677,2022-10-26,Suburban,Theft,Yes,True
678,2022-10-26,Rural,Jaywalking,No,False
679,2022-10-26,Suburban,Car theft,No,False
680,2022-10-26,Suburban,Jaywalking,No,False
681,2022-10-26,Urban,Murder,No,True
682,2022-10-26,Urban,Theft,No,True
683,2022-10-26,Rural,Speeding,Yes,False
684,2022-10-25,Urban,Theft,No,True
685,2022-10-25,Suburban,Jaywalking,No,False
686,2022-10-25,Urban,Speeding,No,False
687,2022-10-25,Rural,Fraud,No,False
688,2022-10-25,Suburban,Theft,No,False
689,2022-10-24,Suburban,Speeding,No,False
690,2022-10-24,Urban,Fraud,Yes,False
691,2022-10-24,Suburban,Speeding,No,False
692,2022-10-24,Suburban,Jaywalking,No,False
693,2022-10-24,Urban,Speeding,Yes,False
694,2022-10-24,Suburban,Speeding,No,False
695,2022-10-23,Urban,Theft,No,True
696,2022-10-23,Urban,Jaywalking,No,False
697,2022-10-23,Urban,Jaywalking,No,False
698,2022-10-23,Urban,Theft,No,False
699,2022-10-23,Urban,Theft,No,False
700,2022-10-23,Urban,Car theft,No,False
701,2022-10-23,Rural,Theft,No,True
702,2022-10-23,Suburban,Fraud,No,False
703,2022-10-23,Urban,Fraud,No,False
704,2022-10-23,Suburban,Theft,No,False
705,2022-10-21,Urban,Theft,No,False
706,2022-10-21,Urban,Jaywalking,No,False
707,2022-10-21,Suburban,Fraud,No,False
708,2022-10-21,Suburban,Jaywalking,No,False
709,2022-10-21,Rural,Fraud,No,False
710,2022-10-21,Urban,Theft,No,True
711,2022-10-21,Urban,Theft,No,True
712,2022-10-20,Suburban,Theft,No,True
713,2022-10-20,Urban,Theft,No,True
714,2022-10-20,Rural,Fraud,No,False
715,2022-10-19,Urban,Speeding,No,False
716,2022-10-19,Rural,Fraud,Yes,False
717,2022-10-19,Urban,Jaywalking,No,False
718,2022-10-18,Urban,Speeding,No,False
719,2022-10-18,Urban,Murder,Yes,True
720,2022-10-17,Rural,Theft,Yes,False
721,2022-10-17,Rural,Theft,Yes,False
722,2022-10-16,Suburban,Speeding,No,False
723,2022-10-16,Rural,Speeding,No,False
724,2022-10-16,Urban,Fraud,No,False
725,2022-10-16,Urban,Jaywalking,Yes,False
726,2022-10-16,Urban,Jaywalking,No,False
727,2022-10-16,Suburban,Theft,No,False
728,2022-10-16,Suburban,Theft,No,True
729,2022-10-16,Suburban,Theft,No,True
730,2022-10-16,Urban,Speeding,No,False
731,2022-10-16,Urban,Theft,Yes,False
732,2022-10-15,Rural,Theft,Yes,False
733,2022-10-15,Suburban,Speeding,No,False
734,2022-10-15,Urban,Theft,No,False
735,2022-10-15,Rural,Fraud,Yes,False
736,2022-10-15,Rural,Jaywalking,Yes,False
737,2022-10-15,Urban,Theft,Yes,False
738,2022-10-15,Urban,Theft,No,True
739,2022-10-15,Suburban,Jaywalking,No,False
740,2022-10-15,Urban,Theft,No,False
741,2022-10-14,Rural,Speeding,No,False
742,2022-10-14,Suburban,Theft,Yes,True
743,2022-10-14,Urban,Speeding,No,False
744,2022-10-14,Urban,Speeding,No,False
745,2022-10-14,Urban,Jaywalking,No,False
746,2022-10-14,Suburban,Theft,Yes,True
747,2022-10-14,Urban,Blackmail,No,False
748,2022-10-14,Urban,Blackmail,No,False
749,2022-10-13,Urban,Speeding,No,False
750,2022-10-13,Urban,Fraud,No,False
751,2022-10-13,Suburban,Theft,Yes,True
752,2022-10-13,Urban,Speeding,No,False
753,2022-10-13,Urban,Theft,Yes,True
754,2022-10-13,Rural,Jaywalking,Yes,False
755,2022-10-12,Rural,Speeding,No,False
756,2022-10-11,Urban,Theft,No,False
757,2022-10-11,Urban,Blackmail,No,False
758,2022-10-11,Urban,Blackmail,Yes,False
759,2022-10-11,Urban,Theft,No,False
760,2022-10-11,Rural,Theft,No,False
761,2022-10-11,Suburban,Speeding,No,False
762,2022-10-09,Suburban,Speeding,No,False
763,2022-10-09,Suburban,Jaywalking,No,False
764,2022-10-08,Urban,Car theft,No,False
765,2022-10-08,Urban,Theft,No,False
766,2022-10-08,Urban,Fraud,Yes,False
767,2022-10-08,Urban,Jaywalking,Yes,False
768,2022-10-08,Rural,Theft,No,False
769,2022-10-08,Suburban,Theft,Yes,False
770,2022-10-08,Urban,Fraud,No,False
771,2022-10-08,Urban,Jaywalking,No,False
772,2022-10-07,Urban,Fraud,No,False
773,2022-10-07,Suburban,Speeding,No,False
774,2022-10-07,Urban,Blackmail,No,False
775,2022-10-07,Rural,Speeding,No,False
776,2022-10-07,Suburban,Fraud,No,False
777,2022-10-07,Urban,Blackmail,No,False
778,2022-10-06,Urban,Theft,No,True
779,2022-10-06,Rural,Jaywalking,No,False
780,2022-10-06,Rural,Theft,Yes,True
781,2022-10-06,Rural,Jaywalking,No,False
782,2022-10-06,Urban,Jaywalking,No,False
783,2022-10-06,Suburban,Theft,No,True
784,2022-10-05,Suburban,Theft,Yes,False
785,2022-10-05,Rural,Speeding,No,False
786,2022-10-04,Urban,Speeding,No,False
787,2022-10-04,Urban,Theft,No,False
788,2022-10-04,Rural,Speeding,No,False
789,2022-10-02,Suburban,Theft,No,False
790,2022-10-02,Urban,Theft,No,False
791,2022-10-02,Urban,Speeding,No,False
792,2022-10-02,Suburban,Speeding,No,False
793,2022-10-02,Urban,Theft,No,False
794,2022-10-02,Suburban,Jaywalking,No,False
795,2022-10-02,Suburban,Speeding,Yes,False
796,2022-10-01,Suburban,Fraud,No,False
797,2022-10-01,Suburban,Theft,No,True
798,2022-09-30,Urban,Theft,No,False
799,2022-09-30,Urban,Theft,No,False
800,2022-09-30,Suburban,Theft,No,False
801,2022-09-29,Rural,Fraud,No,False
802,2022-09-29,Rural,Jaywalking,No,False
803,2022-09-29,Rural,Theft,No,True
804,2022-09-29,Rural,Jaywalking,No,False
805,2022-09-29,Rural,Jaywalking,No,False
806,2022-09-29,Urban,Blackmail,No,False
807,2022-09-28,Urban,Jaywalking,No,False
808,2022-09-28,Suburban,Jaywalking,No,False
809,2022-09-27,Suburban,Blackmail,Yes,False
810,2022-09-27,Urban,Speeding,No,False
811,2022-09-27,Urban,Fraud,Yes,False
812,2022-09-27,Urban,Jaywalking,No,False
813,2022-09-27,Suburban,Jaywalking,No,False
814,2022-09-27,Urban,Theft,No,False
815,2022-09-27,Suburban,Theft,No,True
816,2022-09-27,Urban,Speeding,No,False
817,2022-09-27,Rural,Jaywalking,No,False
818,2022-09-26,Urban,Jaywalking,No,False
819,2022-09-26,Urban,Jaywalking,No,False
820,2022-09-26,Rural,Murder,No,True
821,2022-09-26,Urban,Jaywalking,No,False
822,2022-09-26,Urban,Speeding,No,False
823,2022-09-26,Urban,Theft,No,False
824,2022-09-26,Urban,Theft,No,True
825,2022-09-26,Rural,Jaywalking,No,False
826,2022-09-25,Suburban,Fraud,Yes,False
827,2022-09-25,Rural,Speeding,Yes,False
828,2022-09-25,Rural,Fraud,No,False
829,2022-09-25,Urban,Theft,Yes,False
830,2022-09-25,Urban,Blackmail,Yes,False
831,2022-09-25,Rural,Fraud,No,False
832,2022-09-25,Urban,Jaywalking,No,False
833,2022-09-25,Suburban,Theft,No,False
834,2022-09-25,Rural,Theft,No,True
835,2022-09-25,Suburban,Theft,No,False
836,2022-09-24,Urban,Theft,No,True
837,2022-09-24,Urban,Speeding,No,False
838,2022-09-24,Urban,Theft,No,True
839,2022-09-23,Urban,Theft,No,False
840,2022-09-23,Urban,Speeding,Yes,False
841,2022-09-23,Suburban,Theft,No,False
842,2022-09-23,Suburban,Jaywalking,No,False
843,2022-09-23,Suburban,Jaywalking,No,False
844,2022-09-22,Urban,Speeding,Yes,False
845,2022-09-22,Rural,Theft,No,True
846,2022-09-22,Suburban,Theft,No,False
847,2022-09-22,Urban,Theft,No,True
848,2022-09-21,Urban,Murder,Yes,True
849,2022-09-21,Urban,Speeding,No,False
850,2022-09-21,Urban,Theft,No,False
851,2022-09-21,Rural,Fraud,No,False
852,2022-09-21,Urban,Jaywalking,No,False
853,2022-09-21,Urban,Blackmail,No,False
854,2022-09-21,Suburban,Blackmail,No,False
855,2022-09-20,Urban,Speeding,Yes,False
856,2022-09-20,Urban,Speeding,No,False
857,2022-09-20,Suburban,Speeding,No,False
858,2022-09-20,Suburban,Jaywalking,No,False
859,2022-09-19,Suburban,Jaywalking,No,False
860,2022-09-19,Urban,Fraud,Yes,False
861,2022-09-18,Urban,Speeding,No,False
862,2022-09-18,Urban,Theft,No,False
863,2022-09-18,Urban,Theft,No,True
864,2022-09-17,Urban,Blackmail,No,False
865,2022-09-17,Suburban,Speeding,No,False
866,2022-09-17,Urban,Speeding,No,False
867,2022-09-17,Urban,Theft,Yes,False
868,2022-09-17,Rural,Speeding,No,False
869,2022-09-17,Rural,Jaywalking,No,False
870,2022-09-16,Urban,Theft,No,False
871,2022-09-16,Urban,Theft,No,False
872,2022-09-16,Rural,Fraud,No,False
873,2022-09-16,Urban,Car theft,No,False
874,2022-09-15,Urban,Speeding,No,False
875,2022-09-15,Urban,Theft,No,True
876,2022-09-15,Urban,Theft,No,True
877,2022-09-15,Rural,Theft,No,False
878,2022-09-15,Urban,Theft,No,False
879,2022-09-15,Urban,Speeding,No,False
880,2022-09-12,Suburban,Theft,No,False
881,2022-09-12,Urban,Theft,No,True
882,2022-09-12,Urban,Theft,No,True
883,2022-09-12,Urban,Theft,No,False
884,2022-09-12,Rural,Theft,No,False
885,2022-09-12,Suburban,Jaywalking,No,False
886,2022-09-12,Urban,Theft,Yes,False
887,2022-09-12,Urban,Speeding,No,False
888,2022-09-12,Urban,Theft,Yes,True
889,2022-09-11,Suburban,Speeding,Yes,False
890,2022-09-11,Urban,Blackmail,Yes,False
891,2022-09-11,Urban,Blackmail,No,False
892,2022-09-11,Urban,Jaywalking,No,False
893,2022-09-11,Suburban,Theft,Yes,True
894,2022-09-10,Rural,Theft,No,True
895,2022-09-10,Suburban,Jaywalking,No,False
896,2022-09-10,Suburban,Fraud,Yes,False
897,2022-09-10,Urban,Theft,No,True
898,2022-09-10,Urban,Jaywalking,Yes,False
899,2022-09-09,Suburban,Speeding,No,False
900,2022-09-09,Urban,Theft,No,True
901,2022-09-09,Urban,Blackmail,No,False
902,2022-09-09,Suburban,Theft,No,True
903,2022-09-09,Urban,Blackmail,No,False
904,2022-09-08,Urban,Theft,No,False
905,2022-09-07,Suburban,Theft,No,False
906,2022-09-07,Rural,Jaywalking,No,False
907,2022-09-07,Rural,Theft,No,False
908,2022-09-07,Suburban,Speeding,No,False
909,2022-09-07,Rural,Jaywalking,No,False
910,2022-09-07,Urban,Blackmail,No,False
911,2022-09-07,Rural,Theft,No,True
912,2022-09-07,Suburban,Speeding,No,False
913,2022-09-03,Urban,Theft,No,False
914,2022-09-03,Rural,Fraud,No,False
915,2022-09-03,Suburban,Jaywalking,No,False
916,2022-09-03,Rural,Fraud,No,False
917,2022-09-03,Urban,Theft,No,False
918,2022-09-03,Urban,Jaywalking,No,False
919,2022-09-03,Urban,Jaywalking,No,False
920,2022-09-03,Urban,Fraud,No,False
921,2022-09-02,Urban,Jaywalking,No,False
922,2022-09-02,Rural,Jaywalking,No,False
923,2022-09-02,Urban,Speeding,No,False
924,2022-09-02,Rural,Theft,No,False
925,2022-09-02,Urban,Speeding,No,False
926,2022-09-01,Urban,Theft,No,True
927,2022-09-01,Urban,Speeding,Yes,False
928,2022-08-31,Suburban,Speeding,Yes,False
929,2022-08-31,Suburban,Theft,No,False
930,2022-08-31,Rural,Speeding,No,False
931,2022-08-30,Suburban,Theft,No,True
932,2022-08-30,Rural,Theft,No,True
933,2022-08-30,Urban,Blackmail,No,False
934,2022-08-30,Urban,Speeding,No,False
935,2022-08-29,Suburban,Speeding,Yes,False
936,2022-08-29,Suburban,Theft,No,True
937,2022-08-29,Urban,Theft,No,False
938,2022-08-29,Rural,Theft,No,True
939,2022-08-29,Rural,Theft,No,False
940,2022-08-29,Urban,Theft,No,False
941,2022-08-29,Urban,Theft,No,False
942,2022-08-28,Urban,Theft,Yes,True
943,2022-08-28,Suburban,Jaywalking,No,False
944,2022-08-28,Urban,Theft,Yes,True
945,2022-08-28,Urban,Blackmail,No,False
946,2022-08-28,Rural,Fraud,No,False
947,2022-08-28,Suburban,Speeding,Yes,False
948,2022-08-28,Urban,Theft,No,False
949,2022-08-28,Suburban,Blackmail,No,False
950,2022-08-28,Urban,Theft,No,False
951,2022-08-28,Suburban,Theft,No,False
952,2022-08-27,Suburban,Speeding,No,False
953,2022-08-27,Suburban,Theft,Yes,True
954,2022-08-26,Suburban,Jaywalking,No,False
955,2022-08-26,Urban,Speeding,No,False
956,2022-08-26,Urban,Jaywalking,No,False
957,2022-08-26,Rural,Speeding,Yes,False
958,2022-08-26,Urban,Jaywalking,Yes,False
959,2022-08-26,Rural,Theft,No,False
960,2022-08-26,Rural,Speeding,No,False
961,2022-08-26,Suburban,Speeding,Yes,False
962,2022-08-26,Suburban,Jaywalking,No,False
963,2022-08-25,Suburban,Theft,No,False
964,2022-08-25,Rural,Theft,No,False
965,2022-08-25,Urban,Speeding,No,False
966,2022-08-25,Suburban,Jaywalking,No,False
967,2022-08-24,Urban,Theft,No,False
968,2022-08-24,Urban,Speeding,No,False
969,2022-08-24,Suburban,Jaywalking,No,False
970,2022-08-24,Rural,Theft,No,False
971,2022-08-24,Urban,Speeding,Yes,False
972,2022-08-24,Rural,Theft,No,False
973,2022-08-24,Urban,Theft,Yes,True
974,2022-08-24,Suburban,Fraud,No,False
975,2022-08-24,Urban,Speeding,No,False
976,2022-08-23,Rural,Theft,No,True
977,2022-08-23,Urban,Jaywalking,Yes,False
978,2022-08-23,Urban,Jaywalking,No,False
979,2022-08-23,Urban,Theft,No,False
980,2022-08-22,Urban,Car theft,Yes,False
981,2022-08-22,Urban,Theft,No,True
982,2022-08-22,Rural,Fraud,No,False
983,2022-08-22,Urban,Theft,No,True
984,2022-08-22,Urban,Jaywalking,No,False
985,2022-08-22,Rural,Theft,No,False
986,2022-08-22,Rural,Speeding,No,False
987,2022-08-21,Rural,Theft,No,True
988,2022-08-21,Urban,Theft,No,False
989,2022-08-21,Suburban,Theft,No,True
990,2022-08-21,Rural,Fraud,No,False
991,2022-08-21,Suburban,Blackmail,No,False
992,2022-08-21,Urban,Jaywalking,No,False
993,2022-08-21,Rural,Jaywalking,Yes,False
994,2022-08-21,Suburban,Jaywalking,No,False
995,2022-08-21,Suburban,Theft,Yes,False
996,2022-08-20,Urban,Blackmail,No,False
997,2022-08-20,Urban,Jaywalking,No,False
998,2022-08-20,Rural,Speeding,No,False
999,2022-08-20,Suburban,Fraud,No,False
1000,2022-08-20,Urban,Theft,No,False
1001,2022-08-20,Rural,Blackmail,No,False
1002,2022-08-20,Rural,Theft,Yes,False
1003,2022-08-20,Urban,Fraud,Yes,False
1004,2022-08-19,Suburban,Fraud,No,False
1005,2022-08-19,Suburban,Theft,No,True
1006,2022-08-19,Suburban,Speeding,No,False
1007,2022-08-19,Urban,Blackmail,No,False
1008,2022-08-19,Urban,Speeding,Yes,False
1009,2022-08-19,Urban,Jaywalking,No,False
1010,2022-08-19,Suburban,Speeding,Yes,False
1011,2022-08-19,Rural,Theft,No,False
1012,2022-08-19,Rural,Fraud,No,False
1013,2022-08-19,Rural,Theft,No,True
1014,2022-08-18,Suburban,Theft,No,False
1015,2022-08-18,Urban,Blackmail,No,False
1016,2022-08-18,Urban,Theft,No,False
1017,2022-08-18,Urban,Fraud,No,False
1018,2022-08-18,Urban,Jaywalking,No,False
1019,2022-08-18,Urban,Theft,Yes,False
1020,2022-08-18,Suburban,Theft,No,False
1021,2022-08-17,Urban,Fraud,No,False
1022,2022-08-17,Rural,Jaywalking,No,False
1023,2022-08-17,Rural,Speeding,No,False
1024,2022-08-17,Suburban,Theft,No,False
1025,2022-08-17,Urban,Theft,Yes,True
1026,2022-08-17,Urban,Theft,No,False
1027,2022-08-17,Urban,Speeding,No,False
1028,2022-08-17,Urban,Fraud,No,False
1029,2022-08-16,Urban,Jaywalking,No,False
1030,2022-08-16,Rural,Theft,No,False
1031,2022-08-16,Urban,Blackmail,No,False
1032,2022-08-16,Suburban,Speeding,No,False
1033,2022-08-16,Urban,Theft,Yes,True
1034,2022-08-16,Urban,Theft,No,True
1035,2022-08-16,Suburban,Speeding,No,False
1036,2022-08-15,Urban,Speeding,Yes,False
1037,2022-08-15,Suburban,Theft,No,True
1038,2022-08-14,Rural,Jaywalking,No,False
1039,2022-08-14,Rural,Theft,Yes,False
1040,2022-08-14,Rural,Jaywalking,Yes,False
1041,2022-08-14,Rural,Theft,No,True
1042,2022-08-13,Suburban,Blackmail,Yes,False
1043,2022-08-13,Rural,Theft,No,False
1044,2022-08-13,Urban,Theft,No,True
1045,2022-08-13,Rural,Theft,No,True
1046,2022-08-13,Urban,Speeding,Yes,False
1047,2022-08-13,Rural,Fraud,No,False
1048,2022-08-11,Suburban,Speeding,No,False
1049,2022-08-11,Urban,Jaywalking,No,False
1050,2022-08-11,Urban,Speeding,No,False
1051,2022-08-11,Rural,Theft,No,True
1052,2022-08-11,Suburban,Car theft,Yes,False
1053,2022-08-11,Suburban,Fraud,No,False
1054,2022-08-11,Suburban,Fraud,No,False
1055,2022-08-11,Suburban,Speeding,No,False
1056,2022-08-11,Urban,Jaywalking,No,False
1057,2022-08-10,Urban,Theft,No,True
1058,2022-08-10,Urban,Speeding,No,False
1059,2022-08-10,Urban,Blackmail,No,False
1060,2022-08-10,Urban,Jaywalking,No,False
1061,2022-08-10,Urban,Theft,Yes,True
1062,2022-08-10,Urban,Theft,No,True
1063,2022-08-10,Rural,Theft,No,True
1064,2022-08-09,Urban,Jaywalking,Yes,False
1065,2022-08-07,Urban,Fraud,No,False
1066,2022-08-07,Rural,Murder,No,True
1067,2022-08-07,Urban,Theft,No,True
1068,2022-08-07,Suburban,Theft,No,False
1069,2022-08-07,Urban,Jaywalking,No,False
1070,2022-08-07,Urban,Theft,No,True
1071,2022-08-07,Urban,Jaywalking,No,False
1072,2022-08-07,Rural,Speeding,No,False
1073,2022-08-06,Urban,Jaywalking,No,False
1074,2022-08-06,Rural,Theft,No,False
1075,2022-08-06,Urban,Theft,No,False
1076,2022-08-05,Urban,Blackmail,No,False
1077,2022-08-04,Rural,Jaywalking,No,False
1078,2022-08-04,Urban,Speeding,No,False
1079,2022-08-04,Urban,Theft,No,False
1080,2022-08-04,Suburban,Speeding,No,False
1081,2022-08-04,Suburban,Fraud,No,False
1082,2022-08-04,Rural,Theft,No,True
1083,2022-08-03,Rural,Jaywalking,Yes,False
1084,2022-08-03,Urban,Speeding,No,False
1085,2022-08-03,Urban,Theft,No,False
1086,2022-08-03,Urban,Theft,No,False
1087,2022-08-03,Suburban,Speeding,No,False
1088,2022-08-03,Rural,Jaywalking,No,False
1089,2022-08-03,Urban,Speeding,No,False
1090,2022-08-01,Urban,Fraud,No,False
1091,2022-08-01,Suburban,Speeding,Yes,False
1092,2022-08-01,Suburban,Theft,No,False
1093,2022-07-31,Rural,Blackmail,No,False
1094,2022-07-31,Rural,Fraud,No,False
1095,2022-07-31,Urban,Fraud,No,False
1096,2022-07-31,Urban,Theft,No,False
1097,2022-07-31,Rural,Speeding,No,False
1098,2022-07-31,Suburban,Theft,No,True
1099,2022-07-31,Rural,Fraud,No,False
1100,2022-07-31,Urban,Theft,Yes,True
1101,2022-07-31,Rural,Blackmail,Yes,False
1102,2022-07-30,Urban,Theft,Yes,False
1103,2022-07-30,Rural,Blackmail,No,False
1104,2022-07-30,Urban,Jaywalking,No,False
1105,2022-07-30,Urban,Fraud,No,False
1106,2022-07-30,Urban,Jaywalking,No,False
1107,2022-07-30,Suburban,Theft,Yes,True
1108,2022-07-30,Suburban,Jaywalking,No,False
1109,2022-07-30,Rural,Jaywalking,Yes,False
1110,2022-07-29,Urban,Theft,No,True
1111,2022-07-29,Urban,Jaywalking,No,False
1112,2022-07-29,Urban,Theft,No,True
1113,2022-07-28,Urban,Theft,Yes,False
1114,2022-07-28,Rural,Jaywalking,Yes,False
1115,2022-07-28,Urban,Theft,No,True
1116,2022-07-28,Suburban,Theft,No,False
1117,2022-07-28,Urban,Theft,No,True
1118,2022-07-28,Rural,Speeding,No,False
1119,2022-07-28,Urban,Fraud,Yes,False
1120,2022-07-28,Rural,Theft,Yes,False
1121,2022-07-28,Rural,Jaywalking,Yes,False
1122,2022-07-27,Rural,Theft,Yes,True
1123,2022-07-27,Suburban,Jaywalking,Yes,False
1124,2022-07-27,Urban,Fraud,No,False
1125,2022-07-27,Urban,Theft,No,True
1126,2022-07-26,Rural,Theft,Yes,False
1127,2022-07-26,Rural,Theft,No,True
1128,2022-07-25,Suburban,Theft,Yes,True
1129,2022-07-25,Urban,Jaywalking,Yes,False
1130,2022-07-25,Rural,Theft,No,False
1131,2022-07-25,Suburban,Theft,No,True
1132,2022-07-24,Urban,Speeding,No,False
1133,2022-07-24,Urban,Speeding,No,False
1134,2022-07-24,Urban,Jaywalking,No,False
1135,2022-07-24,Urban,Blackmail,No,False
1136,2022-07-24,Urban,Jaywalking,No,False
1137,2022-07-24,Suburban,Fraud,No,False
1138,2022-07-24,Urban,Theft,No,False
1139,2022-07-24,Urban,Theft,No,False
1140,2022-07-24,Suburban,Speeding,No,False
1141,2022-07-23,Urban,Theft,No,False
1142,2022-07-23,Urban,Theft,No,True
1143,2022-07-22,Urban,Speeding,No,False
1144,2022-07-22,Rural,Blackmail,No,False
1145,2022-07-22,Urban,Jaywalking,No,False
1146,2022-07-22,Urban,Speeding,No,False
1147,2022-07-22,Rural,Theft,No,True
1148,2022-07-22,Urban,Fraud,No,False
1149,2022-07-22,Suburban,Fraud,No,False
1150,2022-07-21,Suburban,Theft,Yes,True
1151,2022-07-21,Urban,Theft,No,False
1152,2022-07-21,Urban,Theft,No,False
1153,2022-07-21,Suburban,Blackmail,No,False
1154,2022-07-21,Suburban,Jaywalking,No,False
1155,2022-07-20,Urban,Jaywalking,No,False
1156,2022-07-20,Suburban,Blackmail,No,False
